NORAD ID,Satellite Name,Type,Mode,Downlink (MHz),Uplink (MHz),Inverted
21688,IRS-1B,Transmitter,FM,149.5220,N/A,False
3669,ISIS-1,Transmitter,USB,136.4100,N/A,False
25544,ISS,Transmitter,AM,2725.0000,N/A,False
25544,ISS,Transmitter,FMN,768.9750,N/A,False
25544,ISS,Transmitter,SSTV,437.5500,N/A,False
25544,ISS,Transmitter,FSK,414.2000,N/A,False
25544,ISS,Transmitter,SSTV,437.8000,N/A,False
25544,ISS,Transmitter,DVB-S2,2395.0000,N/A,False
25544,ISS,Transceiver,FM,437.8000,145.9900,False
25544,ISS,Transmitter,SSTV,145.8000,N/A,False
25544,ISS,Transceiver,AFSK,437.8250,437.8250,False
25544,ISS,Transmitter,GMSK,2272.5000,N/A,False
25544,ISS,Transmitter,GMSK,2232.5000,N/A,False
25544,ISS,Transmitter,CW,922.7630,N/A,False
25544,ISS,Transmitter,FM,166.0000,N/A,False
25544,ISS,Transceiver,AFSK,145.8250,145.8250,False
25544,ISS,Transceiver,FM,145.8000,144.4900,False
25544,ISS,Transceiver,FM,145.8000,145.2000,False
25544,ISS,Transmitter,FMN,143.6250,N/A,False
25544,ISS,Transmitter,FMN,130.1670,N/A,False
25544,ISS,Transmitter,FM,121.7500,N/A,False
25544,ISS,Transmitter,CW,137.6257,N/A,False
25544,ISS,Transmitter,QPSK,2265.0000,N/A,False
25544,ISS,Transmitter,FSK,437.8000,N/A,False
25544,ISS,Transmitter,PSK,468.1000,N/A,False
25544,ISS,Transmitter,FM,632.0000,N/A,False
25544,ISS,Transmitter,AM,2860.0000,N/A,False
25544,ISS,Transmitter,FM,435.4000,N/A,False
25544,ISS,Transmitter,FM,121.1000,N/A,False
25544,ISS,Transmitter,FM,121.2750,N/A,False
25544,ISS,Transmitter,FM,630.1280,N/A,False
25544,ISS,Transmitter,BPSK,2216.0000,N/A,False
25544,ISS,Transmitter,FM,400.5750,N/A,False
25544,ISS,Transmitter,FM,2375.0000,N/A,False
25544,ISS,Transmitter,BPSK,2205.5000,N/A,False
25544,ISS,Transmitter,FSK,417.1000,N/A,False
25544,ISS,Transmitter,BPSK,400.5000,N/A,False
25544,ISS,Transmitter,BPSK,2213.5000,N/A,False
25544,ISS,Transmitter,FMN,139.2080,N/A,False
25544,ISS,Transmitter,FM,637.5000,N/A,False
25544,ISS,Transmitter,FM,922.7500,N/A,False
25544,ISS,Transmitter,FM,2425.0000,N/A,False
60238,ISTSAT-1,Transmitter,AFSK,145.8950,N/A,False
60238,ISTSAT-1,Transmitter,CW,145.8950,N/A,False
22826,ITAMSAT,Transmitter,BPSK,435.7720,N/A,False
43786,ITASAT 1,Transmitter,BPSK,2400.1500,N/A,False
43786,ITASAT 1,Transmitter,BPSK,145.8600,N/A,False
35935,ITUPSAT 1,Transmitter,GFSK,437.3250,N/A,False
35935,ITUPSAT 1,Transmitter,CW,437.3250,N/A,False
35935,ITUPSAT 1,Transmitter,GFSK,437.3225,N/A,False
99089,Impulse-1,Transmitter,FM,401.6800,N/A,False
58301,Impulse-1 (LEO Express-1),Transmitter,FM,402.6800,N/A,False
39215,Inmarsat-4A F4,Transmitter,FSK,1552.6500,N/A,False
64878,InnoSat16,Transmitter,GFSK,435.8300,N/A,False
64894,InnoSat3,Transmitter,GFSK,436.4360,N/A,False
98348,Io-1,Transmitter,,2245.0000,N/A,False
61735,Ionosfera-M №1,Transmitter,CW,399.9200,N/A,False
61735,Ionosfera-M №1,Transmitter,CW,149.9700,N/A,False
61736,Ionosfera-M №2,Transmitter,CW,149.9700,N/A,False
61736,Ionosfera-M №2,Transmitter,CW,399.9190,N/A,False
64876,Ionosfera-M №3,Transmitter,FM,399.9190,N/A,False
64877,Ionosfera-M №4,Transmitter,FM,399.9190,N/A,False
60520,Iperdrone.0,Transmitter,FM,2225.0000,N/A,False
60520,Iperdrone.0,Transmitter,FSK,401.1100,N/A,False
42803,Iridium 113,Transmitter,FM,1623.1920,N/A,False
43072,Iridium 116,Transmitter,FM,1623.8590,N/A,False
43073,Iridium 130,Transmitter,FM,1623.1920,N/A,False
98563,JACK-001,Transmitter,FSK,436.3000,N/A,False
68417,JACK-002,Transmitter,FSK,436.3000,N/A,False
98488,JACK-003,Transmitter,FSK,436.3000,N/A,False
98487,JACK-004,Transmitter,FSK,436.3000,N/A,False
24278,JAS-2,Transmitter,FM,435.9100,N/A,False
24278,JAS-2,Transponder,USB,435.8000,145.9000,True
24278,JAS-2,Transmitter,CW,435.7950,N/A,False
33105,JASON 2,Transmitter,FM,2268.4500,N/A,False
41240,JASON-3,Transmitter,FSK,2215.9200,N/A,False
40961,JILIN 1,Transmitter,BPSK,2231.2750,N/A,False
44777,JILIN-01 GAOFEN 2A,Transmitter,FM,2214.9600,N/A,False
44836,JILIN-01 GAOFEN 2B,Transmitter,FM,2219.2780,N/A,False
49256,JILIN-01 GAOFEN 2D,Transmitter,BPSK,2219.2780,N/A,False
46454,JILIN-01 GAOFEN 3B,Transmitter,BPSK,1615.6591,N/A,False
52444,JILIN-01 GAOFEN 3D 27,Transmitter,FM,1615.6980,N/A,False
52445,JILIN-01 GAOFEN 3D 28,Transmitter,FM,1615.6940,N/A,False
52390,JILIN-01 GAOFEN 3D 5,Transmitter,FM,1615.6930,N/A,False
46457,JILIN-01 GAOFEN 3E,Transmitter,BPSK,1615.6616,N/A,False
46458,JILIN-01 GAOFEN 3F,Transmitter,BPSK,1615.6641,N/A,False
46459,JILIN-01 GAOFEN 3G,Transmitter,BPSK,1615.6655,N/A,False
46460,JILIN-01 GAOFEN 3H,Transmitter,BPSK,1615.6655,N/A,False
46462,JILIN-01 GAOFEN 3J,Transmitter,BPSK,1615.6558,N/A,False
43022,JILIN-01-04,Transmitter,BPSK,2219.2750,N/A,False
43023,JILIN-01-05,Transmitter,BPSK,2228.1750,N/A,False
43159,JILIN-01-07,Transmitter,BPSK,2214.9500,N/A,False
43160,JILIN-01-08,Transmitter,BPSK,2244.9750,N/A,False
43943,JILIN-01-09,Transmitter,BPSK,2283.9750,N/A,False
43946,JILIN-01-10,Transmitter,FM,2244.9770,N/A,False
41914,JILIN-1-03,Transmitter,BPSK,2266.7000,N/A,False
63210,JINJUSat-1B,Transmitter,BPSK,435.1850,N/A,False
99155,JLC-101-v1-2,Transmitter,GMSK,436.3000,N/A,False
98796,JOVIAN-1,Transmitter,BPSK,145.8950,N/A,False
37839,JUGNU,Transmitter,CW,437.2750,N/A,False
37839,JUGNU,Transmitter,FSK,437.5050,N/A,False
43803,JY1Sat,Transponder,USB,145.8550,435.1000,True
43803,JY1Sat,Transmitter,BPSK,145.8400,N/A,False
43803,JY1Sat,Transponder,CW,145.8550,435.1000,False
98922,Jackal X-1L-001,Transmitter,QPSK,2282.5000,N/A,False
98922,Jackal X-1L-001,Transmitter,QPSK,2205.0000,N/A,False
98923,Jackal X-1L-002,Transmitter,QPSK,2205.0000,N/A,False
98923,Jackal X-1L-002,Transmitter,QPSK,2282.5000,N/A,False
49338,Jilin-01 GaoFen 2F,Transmitter,BPSK,2228.1870,N/A,False
53346,Jumang,Transmitter,LoRa,400.1300,N/A,False
53346,Jumang,Transmitter,FM,2224.1620,N/A,False
53346,Jumang,Transmitter,FM,2210.1600,N/A,False
98489,K-HERO,Transmitter,MSK AX.100 Mode 5,437.1800,N/A,False
99913,K2SAT,Transmitter,BPSK,435.8350,N/A,False
99913,K2SAT,Transmitter,QPSK,2404.0000,N/A,False
99913,K2SAT,Transceiver,FM,436.2250,145.9800,False
39731,KAZEOSAT 1,Transmitter,FM,400.8000,N/A,False
43783,KAZSTSAT,Transmitter,FM,2226.6700,N/A,False
98372,KENSAT,Transmitter,GFSK,437.0800,N/A,False
60084,KINEIS-1A,Transmitter,BPSK,2260.5000,N/A,False
60084,KINEIS-1A,Transmitter,FSK AX.100 Mode 5,400.6570,N/A,False
60084,KINEIS-1A,Transmitter,BPSK,2265.5000,N/A,False
60079,KINEIS-1B,Transmitter,BPSK,2265.5000,N/A,False
60079,KINEIS-1B,Transmitter,FSK,400.6570,N/A,False
60081,KINEIS-1C,Transmitter,BPSK,2260.5000,N/A,False
60082,KINEIS-1D,Transmitter,BPSK,2264.1000,N/A,False
60082,KINEIS-1D,Transmitter,BPSK,2264.5000,N/A,False
60083,KINEIS-1E,Transmitter,FSK AX.100 Mode 5,400.6570,N/A,False
60083,KINEIS-1E,Transmitter,BPSK,2265.5000,N/A,False
62932,KINEIS-2A,Transmitter,BPSK,2264.5000,N/A,False
62932,KINEIS-2A,Transmitter,FM,400.6450,N/A,False
62934,KINEIS-2B,Transmitter,FM,2260.5000,N/A,False
62934,KINEIS-2B,Transmitter,BPSK,2265.5000,N/A,False
62934,KINEIS-2B,Transmitter,FM,400.6455,N/A,False
62929,KINEIS-2C,Transmitter,FM,400.6450,N/A,False
62929,KINEIS-2C,Transmitter,FM,2260.5000,N/A,False
62929,KINEIS-2C,Transmitter,FM,2264.5000,N/A,False
62931,KINEIS-2E,Transmitter,FM,401.6380,N/A,False
62931,KINEIS-2E,Transmitter,FM,2265.5000,N/A,False
61223,KINEIS-3A,Transmitter,FM,400.6620,N/A,False
61223,KINEIS-3A,Transmitter,BPSK,2264.5000,N/A,False
61224,KINEIS-3B,Transmitter,FM,400.6620,N/A,False
61224,KINEIS-3B,Transmitter,BPSK,2264.5000,N/A,False
61220,KINEIS-3C,Transmitter,FM,400.6620,N/A,False
61220,KINEIS-3C,Transmitter,BPSK,2264.5000,N/A,False
61221,KINEIS-3D,Transmitter,BPSK,2264.5000,N/A,False
61221,KINEIS-3D,Transmitter,BPSK,400.6620,N/A,False
61222,KINEIS-3E,Transmitter,FM,400.6620,N/A,False
61222,KINEIS-3E,Transmitter,BPSK,2264.5000,N/A,False
63303,KINEIS-4A,Transmitter,FM,2260.5000,N/A,False
63303,KINEIS-4A,Transmitter,BPSK PMT-A3,400.6510,N/A,False
63304,KINEIS-4B,Transmitter,BPSK,2260.5000,N/A,False
63304,KINEIS-4B,Transmitter,BPSK PMT-A3,400.6510,N/A,False
63301,KINEIS-4C,Transmitter,BPSK,2265.5000,N/A,False
63301,KINEIS-4C,Transmitter,BPSK PMT-A3,400.6510,N/A,False
63302,KINEIS-4D,Transmitter,FM,400.6510,N/A,False
63300,KINEIS-4E,Transmitter,FM,2260.5000,N/A,False
63300,KINEIS-4E,Transmitter,BPSK PMT-A3,400.6510,N/A,False
62084,KINEIS-5A,Transmitter,BPSK PMT-A3,400.6380,N/A,False
62084,KINEIS-5A,Transmitter,FM,2264.5000,N/A,False
62082,KINEIS-5D,Transmitter,FM,2264.5000,N/A,False
62083,KINEIS-5E,Transmitter,BPSK PMT-A3,400.6390,N/A,False
62083,KINEIS-5E,Transmitter,BPSK,2264.5000,N/A,False
33499,KKS-1,Transmitter,CW,437.3850,N/A,False
33499,KKS-1,Transmitter,AFSK,437.4450,N/A,False
44785,KL-Alpha A,Transmitter,BPSK,2220.0000,N/A,False
99921,KNACKSAT,Transmitter,CW,435.6350,N/A,False
99921,KNACKSAT,Transmitter,GFSK,435.6350,N/A,False
99921,KNACKSAT,Transmitter,GFSK,435.6350,N/A,False
67683,KNACKSAT-2,Transceiver,FSK,145.8250,145.8250,False
67683,KNACKSAT-2,Transmitter,FSK,400.6300,N/A,False
49402,KOSEN-1,Transmitter,CW,435.5250,N/A,False
49402,KOSEN-1,Transmitter,GMSK,435.5250,N/A,False
49402,KOSEN-1,Transponder,AFSK,435.5250,21.1250,False
49402,KOSEN-1,Transmitter,AFSK,435.5250,N/A,False
98328,KOSEN-2R,Transmitter,LoRa,465.3600,N/A,False
98328,KOSEN-2R,Transmitter,AFSK,465.3600,N/A,False
98328,KOSEN-2R,Transmitter,GMSK,465.3600,N/A,False
98395,KOSTKA,Transmitter,GFSK,436.8700,N/A,False
98395,KOSTKA,Transmitter,CW,436.8700,N/A,False
98970,KOYOH,Transmitter,FM,467.6740,N/A,False
98970,KOYOH,Transmitter,FM,1623.8300,N/A,False
98970,KOYOH,Transmitter,BPSK,2232.0000,N/A,False
99047,KSAT3U,Transponder,FM,435.9350,145.9350,False
99047,KSAT3U,Transmitter,FSK,435.7300,N/A,False
99047,KSAT3U,Transmitter,FSK,435.6300,N/A,False
99047,KSAT3U,Transmitter,FSK,435.7300,N/A,False
99047,KSAT3U,Transmitter,FSK,435.6300,N/A,False
46912,KSM1-A,Transmitter,FSK AX.100 Mode 5,401.0300,N/A,False
46914,KSM1-B,Transmitter,FSK AX.100 Mode 5,401.0601,N/A,False
46906,KSM1-C,Transmitter,FSK AX.100 Mode 5,401.1200,N/A,False
46907,KSM1-D,Transmitter,FSK AX.100 Mode 5,401.0900,N/A,False
98888,KUbeSat-1,Transmitter,GMSK,437.0850,N/A,False
60556,Kanyini,Transmitter,FSK,400.5000,N/A,False
62085,Kineis-5B,Transmitter,BPSK,2264.1000,N/A,False
38338,Kompsat 3,Transmitter,BPSK,2232.0000,N/A,False
39227,Kompsat 5,Transmitter,BPSK,2256.0000,N/A,False
61769,Kosar,Transmitter,FM,8200.0000,N/A,False
61769,Kosar,Transmitter,FSK,436.7400,N/A,False
61769,Kosar,Transmitter,FSK,436.7500,N/A,False
67264,Kosar 1.5,Transmitter,LoRa,436.1000,N/A,False
67264,Kosar 1.5,Transmitter,LoRa,863.4000,N/A,False
99225,KuwaitSat-1,Transmitter,FSK,436.9800,N/A,False
99225,KuwaitSat-1,Transmitter,FM,436.9800,N/A,False
99225,KuwaitSat-1,Transmitter,BPSK,2208.2500,N/A,False
99225,KuwaitSat-1,Transmitter,FM,2208.5000,N/A,False
57217,KuzGTU-1,Transmitter,GMSK USP,437.1000,N/A,False
39084,LANDSAT 8,Transmitter,OQPSK,8200.5000,N/A,False
39084,LANDSAT 8,Transmitter,FM,2282.3000,N/A,False
49260,LANDSAT 9,Transmitter,FM,2282.3000,N/A,False
29709,LAPAN-A1,Transmitter,FM,437.3250,N/A,False
29709,LAPAN-A1,Transmitter,FM,436.0750,N/A,False
40931,LAPAN-A2,Transceiver,AFSK,145.8250,145.8250,False
40931,LAPAN-A2,Transceiver,FM,435.8800,145.8800,False
40931,LAPAN-A2,Transmitter,AFSK,437.4250,N/A,False
40931,LAPAN-A2,Transmitter,CW,145.8250,N/A,False
40931,LAPAN-A2,Transceiver,AFSK,435.8800,145.8800,False
40931,LAPAN-A2,Transmitter,FM,8200.0000,N/A,False
41603,LAPAN-A3,Transmitter,FM,8200.0000,N/A,False
41603,LAPAN-A3,Transmitter,FFSK,437.4250,N/A,False
53105,LARES-2,Transceiver,CW,40000.0000,40000.0000,False
62391,LASARsat,Transmitter,GFSK,436.9250,N/A,False
62391,LASARsat,Transmitter,CW,436.9250,N/A,False
62391,LASARsat,Transceiver,GFSK,436.9250,436.9250,False
66295,LEMUR 2 AFFIE-WAUWIE,Transmitter,FM,401.1000,N/A,False
48269,LEMUR 2 AMANDA-SVANTE,Transmitter,FM,401.1000,N/A,False
42840,LEMUR 2 FURIAUS,Transmitter,FM,402.7000,N/A,False
42840,LEMUR 2 FURIAUS,Transmitter,BPSK,400.5500,N/A,False
42840,LEMUR 2 FURIAUS,Transmitter,FM,402.6700,N/A,False
67370,LEMUR 2 GRAMESUE,Transmitter,BPSK,401.1000,N/A,False
58336,LEMUR 2 JK0903EM1407,Transmitter,GMSK,402.7900,N/A,False
43184,LEMUR 2 KADI,Transmitter,BPSK,400.5510,N/A,False
63358,LEMUR 2 LANGER2SPACE,Transmitter,FM,401.1000,N/A,False
60577,LEMUR 2 LLOYD,Transmitter,BPSK,400.5510,N/A,False
42841,LEMUR 2 PETERG,Transmitter,FM,402.7000,N/A,False
59147,LEMUR 2 ROCINANTE,Transmitter,FM,2260.0000,N/A,False
62696,LEMUR 2 STAR-FOX,Transmitter,FM,400.5800,N/A,False
60579,LEMUR SIERRINI,Transmitter,BPSK,400.5810,N/A,False
60536,LEMUR-2-MARHISYAM,Transmitter,FM,2022.5000,N/A,False
60536,LEMUR-2-MARHISYAM,Transmitter,FM,402.7900,N/A,False
60536,LEMUR-2-MARHISYAM,Transmitter,FM,2200.5000,N/A,False
60533,LEMUR-2-STELLA,Transmitter,FM,402.7900,N/A,False
60471,LEMUR-2-TOMATOKECHUP,Transmitter,FM,402.7900,N/A,False
67687,LEOPARD,Transmitter,BPSK,2279.1000,N/A,False
67687,LEOPARD,Transmitter,GMSK,400.9600,N/A,False
67687,LEOPARD,Transmitter,CW,400.9600,N/A,False
1002,LES-1,Transmitter,USB,236.9970,N/A,False
40908,LILACSAT 2,Transmitter,GFSK,437.2250,N/A,False
40908,LILACSAT 2,Transceiver,AFSK,144.3900,144.3900,False
40908,LILACSAT 2,Transmitter,CW,437.2000,N/A,False
40908,LILACSAT 2,Transmitter,BPSK,437.2000,N/A,False
98478,LILIUM-2,Transmitter,FM,2280.0000,N/A,False
98478,LILIUM-2,Transmitter,FM,2202.0000,N/A,False
98478,LILIUM-2,Transmitter,FM,401.9100,N/A,False
98477,LILIUM-3,Transmitter,FM,401.9200,N/A,False
98477,LILIUM-3,Transmitter,FM,2280.0000,N/A,False
98477,LILIUM-3,Transmitter,FM,2202.0000,N/A,False
62648,LIME,Transmitter,GMSK,2240.0000,N/A,False
62648,LIME,Transmitter,GMSK,2240.0000,N/A,False
40960,LINGQIAO VIDEO B,Transmitter,BPSK,2274.3500,N/A,False
63233,LIZZIESAT (LS-3),Transmitter,BPSK,2201.2000,N/A,False
59132,LIZZIESAT-1,Transmitter,FM,8378.2500,N/A,False
59132,LIZZIESAT-1,Transmitter,FM,2201.2500,N/A,False
59132,LIZZIESAT-1,Transmitter,FM,2283.2500,N/A,False
59132,LIZZIESAT-1,Transmitter,BPSK,2260.0000,N/A,False
59132,LIZZIESAT-1,Transmitter,FSK,400.5040,N/A,False
59132,LIZZIESAT-1,Transmitter,FM,2262.5000,N/A,False
59132,LIZZIESAT-1,Transmitter,FM,8045.2500,N/A,False
62383,LIZZIESAT-2,Transmitter,FM,2201.2500,N/A,False
62383,LIZZIESAT-2,Transmitter,FM,2262.2500,N/A,False
62383,LIZZIESAT-2,Transmitter,FM,8046.0000,N/A,False
62383,LIZZIESAT-2,Transmitter,,8379.0000,N/A,False
62383,LIZZIESAT-2,Transmitter,FM,2283.2500,N/A,False
43034,LKW-1,Transmitter,FM,2207.0360,N/A,False
43080,LKW-2,Transmitter,FMN,2213.2780,N/A,False
43146,LKW-3,Transmitter,FM,2219.0350,N/A,False
43236,LKW-4,Transmitter,FM,2227.6770,N/A,False
43236,LKW-4,Transmitter,FM,401.7500,N/A,False
98965,LOGSATS,Transmitter,BPSK,401.3750,N/A,False
62689,LOGSATS-2,Transmitter,BPSK,401.3750,N/A,False
62689,LOGSATS-2,Transmitter,BPSK,401.3750,N/A,False
68409,LPNTSAT-002,Transmitter,BPSK,2221.9500,N/A,False
40958,LQSAT,Transmitter,QPSK31,2404.0000,N/A,False
40958,LQSAT,Transmitter,MSK,437.6500,N/A,False
40958,LQSAT,Transmitter,CW,437.6500,N/A,False
51284,LT-1 O1A,Transmitter,FM,2210.4090,N/A,False
51284,LT-1 O1A,Transmitter,FM,2201.3050,N/A,False
51822,LT-1 O1B,Transmitter,FM,2219.2770,N/A,False
99156,LUMIR T1,Transmitter,FSK,437.4750,N/A,False
98509,LUNA-1,Transmitter,GMSK,401.7750,N/A,False
68470,LUNA-2,Transmitter,GMSK,401.7250,N/A,False
60506,LUR-1,Transmitter,FSK AX.100 Mode 5,401.7000,N/A,False
60506,LUR-1,Transmitter,FM,2217.0000,N/A,False
20442,LUSAT,Transceiver,BPSK,437.1500,145.8400,False
20442,LUSAT,Transmitter,CW,437.1250,N/A,False
20442,LUSAT,Transmitter,,435.0780,N/A,False
52162,LYNK TOWER 1,Transmitter,BPSK,2260.0000,N/A,False
55046,LYNK TOWER 3,Transmitter,BPSK,2260.0000,N/A,False
55034,LYNK TOWER 4,Transmitter,FM,2260.0000,N/A,False
59121,LYNK TOWER 5,Transmitter,BPSK,2260.0000,N/A,False
59123,LYNK TOWER 6,Transmitter,BPSK,2260.0000,N/A,False
62664,LYRA-1,Transmitter,FSK,400.5000,N/A,False
64577,LYRA-3,Transmitter,FM,400.5000,N/A,False
64691,LYRA-4,Transmitter,FM,400.5030,N/A,False
25682,Landsat 7,Transmitter,BPSK,2287.5000,N/A,False
60532,Lemu Nge,Transmitter,BPSK,2208.2000,N/A,False
58337,Lemur 2 - Mango 2B,Transmitter,FM,400.5805,N/A,False
58903,Lemur 2 CAEL,Transmitter,FM,402.7920,N/A,False
48273,Lemur 2 special K,Transmitter,FM,400.5520,N/A,False
64869,Lide,Transmitter,FM,2235.0000,N/A,False
98391,Lilium-4,Transmitter,GFSK,2405.0000,N/A,False
98391,Lilium-4,Transmitter,AFSK,437.8500,N/A,False
98429,Lobachevsky,Transmitter,DVB-S2,10470.0000,N/A,False
98429,Lobachevsky,Transmitter,SSDV,436.3200,N/A,False
98429,Lobachevsky,Transmitter,GFSK,436.3200,N/A,False
98449,Luca,Transmitter,GMSK,437.1800,N/A,False
98449,Luca,Transmitter,GMSK,437.1800,N/A,False
43485,Luojia-1,Transmitter,FM,148.3750,N/A,False
43485,Luojia-1,Transmitter,GMSK,437.2500,N/A,False
63231,M-SEL/CORTEZ,Transmitter,DVB-S2,6965.0000,N/A,False
63231,M-SEL/CORTEZ,Transmitter,DVB-S2,4920.0000,N/A,False
63231,M-SEL/CORTEZ,Transmitter,DVB-S2,1552.0000,N/A,False
63231,M-SEL/CORTEZ,Transmitter,DVB-S2,1534.5000,N/A,False
63231,M-SEL/CORTEZ,Transmitter,GFSK,400.5000,N/A,False
63231,M-SEL/CORTEZ,Transmitter,DVB-S2,2491.7500,N/A,False
45727,M2 PATHFINDER,Transmitter,FSK,449.5380,N/A,False
99037,MACSAT,Transmitter,BPSK,2185.1000,N/A,False
99037,MACSAT,Transmitter,FM,401.0500,N/A,False
98323,MAGNARO-II - Piscis,Transmitter,CW,436.3250,N/A,False
98323,MAGNARO-II - Piscis,Transmitter,GMSK,436.3250,N/A,False
98323,MAGNARO-II - Piscis,Transmitter,GMSK,436.3250,N/A,False
98323,MAGNARO-II - Piscis,Transmitter,AFSK,436.3250,N/A,False
98324,MAGNARO-II - Tigris,Transmitter,CW,145.8500,N/A,False
98324,MAGNARO-II - Tigris,Transmitter,AFSK,145.8500,N/A,False
98324,MAGNARO-II - Tigris,Transmitter,GMSK,145.8500,N/A,False
98324,MAGNARO-II - Tigris,Transmitter,GMSK,145.8500,N/A,False
48907,MANDRAKE 2 ABLE,Transmitter,FSK,400.4979,N/A,False
54227,MATS,Transmitter,OQPSK,2214.0000,N/A,False
98674,MBZ-SAT,Transmitter,FM,8215.0000,N/A,False
98674,MBZ-SAT,Transmitter,FM,2228.2000,N/A,False
98972,MEMESat-1,Transceiver,GMSK,437.4500,437.4500,False
98972,MEMESat-1,Transmitter,GMSK,437.4500,N/A,False
55010,MENUT,Transceiver,QPSK,2245.3000,2056.6000,False
98510,MERCURY ONE (M1),Transmitter,FM,2220.0000,N/A,False
98510,MERCURY ONE (M1),Transmitter,FM,2265.0000,N/A,False
60209,MESAT-1,Transmitter,BPSK,1616.2500,N/A,False
60209,MESAT-1,Transmitter,BPSK,435.8000,N/A,False
35865,METEOR M-1,Transmitter,QPSK,137.0970,N/A,False
35865,METEOR M-1,Transmitter,CW,2200.6470,N/A,False
35865,METEOR M-1,Transmitter,HRPT,1700.0000,N/A,False
40069,METEOR M-2,Transmitter,LRPT,137.1000,N/A,False
40069,METEOR M-2,Transmitter,HRPT,1700.0000,N/A,False
44387,METEOR M-2-2,Transmitter,BPSK,1544.5000,N/A,False
44387,METEOR M-2-2,Transmitter,HRPT,1700.0000,N/A,False
44387,METEOR M-2-2,Transmitter,FM,8320.0000,N/A,False
44387,METEOR M-2-2,Transmitter,FM,3405.2350,N/A,False
44387,METEOR M-2-2,Transmitter,FM,8128.0000,N/A,False
57166,METEOR M2-3,Transmitter,LRPT,137.1000,N/A,False
57166,METEOR M2-3,Transmitter,LRPT,137.9125,N/A,False
57166,METEOR M2-3,Transmitter,BPSK,1700.0000,N/A,False
57166,METEOR M2-3,Transmitter,LRPT,137.9000,N/A,False
57166,METEOR M2-3,Transmitter,FM,3405.2350,N/A,False
57166,METEOR M2-3,Transmitter,FM,8128.0000,N/A,False
57166,METEOR M2-3,Transmitter,FSK,137.9000,N/A,False
57166,METEOR M2-3,Transmitter,FSK,137.1000,N/A,False
57166,METEOR M2-3,Transmitter,LRPT,137.9000,N/A,False
57166,METEOR M2-3,Transmitter,LRPT,137.1000,N/A,False
57166,METEOR M2-3,Transmitter,BPSK,1544.5000,N/A,False
57166,METEOR M2-3,Transmitter,FM,8320.0000,N/A,False
59051,METEOR M2-4,Transmitter,LRPT,137.9125,N/A,False
59051,METEOR M2-4,Transmitter,LRPT,137.9000,N/A,False
59051,METEOR M2-4,Transmitter,LRPT,137.1000,N/A,False
59051,METEOR M2-4,Transmitter,HRPT,1700.0000,N/A,False
59051,METEOR M2-4,Transmitter,FSK,137.1000,N/A,False
59051,METEOR M2-4,Transmitter,BPSK,1544.5000,N/A,False
59051,METEOR M2-4,Transmitter,LRPT,137.1000,N/A,False
59051,METEOR M2-4,Transmitter,LRPT,137.9000,N/A,False
59051,METEOR M2-4,Transmitter,FSK,137.9000,N/A,False
59051,METEOR M2-4,Transmitter,HRPT,1705.0000,N/A,False
59101,METHANESAT,Transmitter,FM,8175.0000,N/A,False
59101,METHANESAT,Transmitter,QPSK,2234.5000,N/A,False
29499,METOP-A,Transmitter,LRPT,137.9125,N/A,False
29499,METOP-A,Transmitter,LRPT,137.1000,N/A,False
29499,METOP-A,Transmitter,AHRPT,1707.0000,N/A,False
29499,METOP-A,Transmitter,PSK,2230.0000,N/A,False
29499,METOP-A,Transmitter,BPSK,1544.5000,N/A,False
29499,METOP-A,Transmitter,BPSK PMT-A3,465.9875,N/A,False
29499,METOP-A,Transmitter,AHRPT,1701.3000,N/A,False
38771,METOP-B,Transmitter,BPSK PMT-A3,465.9875,N/A,False
38771,METOP-B,Transmitter,BPSK,465.9875,N/A,False
38771,METOP-B,Transmitter,FM,7800.0000,N/A,False
38771,METOP-B,Transmitter,AHRPT,1701.3000,N/A,False
38771,METOP-B,Transmitter,BPSK,1544.5000,N/A,False
38771,METOP-B,Transmitter,CW,2230.0000,N/A,False
43689,METOP-C,Transmitter,BPSK PMT-A3,465.9875,N/A,False
43689,METOP-C,Transmitter,AHRPT,1701.3000,N/A,False
43689,METOP-C,Transmitter,FM,7800.0000,N/A,False
43689,METOP-C,Transmitter,PSK,2230.0000,N/A,False
98518,MICE-1,Transmitter,FM,2260.0000,N/A,False
98518,MICE-1,Transmitter,GMSK,401.5000,N/A,False
98518,MICE-1,Transmitter,FM,2243.0000,N/A,False
52900,MIMAN,Transmitter,FSK AX.100 Mode 5,436.5000,N/A,False
58497,MISRSAT-2,Transmitter,BPSK,2281.0810,N/A,False
98591,MOBIUS-1,Transmitter,FM,2222.2000,N/A,False
98335,MOCI,Transmitter,GMSK,437.3500,N/A,False
98335,MOCI,Transmitter,QPSK,2410.5000,N/A,False
43005,MOHAMMED VI-A,Transmitter,BPSK,2241.7750,N/A,False
43717,MOHAMMED VI-B,Transmitter,BPSK,2241.7750,N/A,False
44408,MOMENTUS-X1,Transmitter,FM,400.5000,N/A,False
49052,MONOLITH,Transmitter,FM,2275.6700,N/A,False
27939,MOZHAYETS 4,Transmitter,DOKA,435.3530,N/A,False
27939,MOZHAYETS 4,Transmitter,CW,435.3520,N/A,False
27939,MOZHAYETS 4,Transmitter,CW,435.3528,N/A,False
67557,MR-1,Transmitter,FM,2245.0000,N/A,False
67556,MR-2,Transmitter,FM,2249.0000,N/A,False
